Id;Lang;Code;Definition;CreateDate;IsDeleted;UpdateDate;GUID;CreateUserId;UpdateUserId;Definition_Translated_az
122;tr;step_passenger_baby;Bebek;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;4a0818b1-3ca6-43f9-8b00-a45b2e2c031c;-1;-1;Körpä
123;tr;step_passenger_first_name;Adı Soyadı;2019-08-07 17:38:02.747;0;2021-01-04 16:18:04.950;9353d353-a208-46f7-9415-91a350e0ad65;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Adı Soyadı: Fam. Tamqaf
124;tr;step_passenger_male;Bay;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;c2abacaf-6515-4cfb-a878-b070fc08ca09;-1;-1;Körpə.
125;tr;step_passenger_famale;Bayan;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;a3d97748-eb3e-48f8-84f1-3dbc06136c56;-1;-1;Teklif
126;tr;step_passenger_contact_details;İletişim bilgileri;2019-08-07 17:38:02.747;0;2021-01-26 16:40:37.530;6b4d6117-a3a5-4fb5-a6e3-129bc781e9ea;-1;16ac3327-cf2e-4728-9cab-f0504fd290c0;Əlaqə məlumatları
127;tr;step_passenger_email;e-Mail;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;2387ea7d-78b9-4d20-a1bb-80a3670a22cf;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;E-poçt
128;tr;step_passenger_tel;Telefon No;2019-08-07 17:38:02.747;0;;4e206db5-bbb9-4fe8-9f92-6fd9f1b6b9e9;-1;-1;Telefon nömrəsi
129;tr;step_passenger_postal_code;Posta Kodu;2019-08-07 17:38:02.747;0;;67d0b7fc-4216-4ce9-b2a8-920525b57502;-1;-1;Poçt Kodu
130;tr;step_passenger_country;Ülke;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;cc911306-d697-457c-8d9f-7e6c3acd6631;-1;-1;Ölkə
131;tr;step_passenger_city;Şehir;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.800;b60c5276-1661-4f76-a062-29c740e5125d;-1;-1;Şəhər
132;tr;step_passenger_adress;Adres;2019-08-07 17:38:02.747;0;;94f541d1-de2a-487c-9205-e604db083d33;-1;-1;Ünvan
133;tr;step_passenger_adress_next;Adres Devam;2019-08-07 17:38:02.747;0;;b58397fe-4ff0-4df0-b909-3f20d0cd335d;-1;-1;Ünvan Davam edin
134;tr;step_passenger_continue;Ödeme Sayfasına İlerle!;2019-08-07 17:38:02.747;0;2021-01-04 16:36:14.480;7817538d-8700-4546-9c3e-220916c6a0d2;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə səhifəsinə keçid edin!
135;tr;login_or_sign_up;Giriş yap / Kayıt ol;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.750;6d24dceb-a458-4885-9a89-e978b53524c5;-1;-1;Daxil ol / Qeydiyyatdan keç
136;tr;select_language;Dil Seçimi;2019-08-07 17:38:02.747;0;;058aa056-d0f3-4d3b-9ba2-12cec5e51433;-1;-1;Tərcümə: Dil Seçimi
137;tr;menu_label;Menü;2019-08-07 17:38:02.747;0;;1ee789f2-0ae6-4beb-9940-7600c2dcf2fe;-1;-1;Menyu
138;tr;account_label;Hesabım;2019-08-07 17:38:02.747;0;;14dd9265-1354-427d-ae0a-38fa06f8b118;-1;-1;Hesabım - Mənim hesabım
139;tr;dont_have_an_acount_label;Hesabın yok mu?;2019-08-07 17:38:02.747;0;2021-01-04 16:18:23.703;2462932c-41a5-4e53-99c4-2b77782ddc66;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Hesabın yoxdur mu?
140;tr;register_now;Kayıt ol;2019-08-07 17:38:02.747;0;;71a590d3-af74-46f0-8dc2-8ea2657580f4;-1;-1;Qeydiyyatdan keçin
141;tr;do_you_already_have_an_account;Zaten bir hesabım var.;2019-08-07 17:38:02.747;0;;6e6bfe47-c4e8-4687-b541-44ca4543d552;-1;-1;Məndə zaten bir hesabım var.
142;tr;profile_label;Profilim;2019-08-07 17:38:02.747;0;;fa199260-747b-4a0c-a705-8418b648190c;-1;-1;Mənim profilim
143;tr;password_change_label;Parola Değiştir;2019-08-07 17:38:02.747;0;;e4d58864-9ad1-47c6-b9a6-2176bb314834;-1;-1;Fikirləşdirilməli
144;tr;address_label;Adreslerim;2019-08-07 17:38:02.747;0;;051e1487-9eda-4fbe-8ef0-41fbc265108b;-1;-1;Ünvanlarım
145;tr;my_flights_label;Uçuşlarım;2019-08-07 17:38:02.747;0;;ef9c925c-e0a5-4787-9e87-d19094a4bbff;-1;-1;Uçuşlarım → Uçuşlarım
146;tr;logout_label;Çıkış yap;2019-08-07 17:38:02.747;0;;4240e08b-7b34-4a5b-bbac-6f8ca9966132;-1;-1;Çıxış et
147;tr;user_operations_label;Kullanıcı işlemleri;2019-08-07 17:38:02.747;0;;696149ee-ac4a-404d-8659-a8a973249657;-1;-1;İstifadəçi əməliyyatları
148;tr;forgot_password;Şifremi Unuttum;2019-08-07 17:38:02.747;0;;e22c2ad2-e21f-463a-b7cc-dad934aa3745;-1;-1;Parolumu unutdum
149;tr;remember_me;Beni Hatırla;2019-08-07 17:38:02.747;0;;20b284ea-5168-4051-b2d0-67493a5df8e1;-1;-1;Məni xatırla
150;tr;login_description;Zaten bir hesabın var mı? Giriş yap;2019-08-07 17:38:02.747;0;2021-01-04 16:18:53.223;28d709a0-9dc3-401d-aec8-7bebfbd81e5b;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Sən artıq bir hesabın var mı? Daxil ol
151;tr;enter_your_email_address;E-Posta adresin;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.737;ee542848-a1ea-4bf5-b323-959c1617b177;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Məktub ünvanın
152;tr;enter_your_password;Parolanı gir.;2019-08-07 17:38:02.747;0;2021-01-04 16:19:05.360;9036a33b-2132-4735-973a-9dcef54e927a;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Şifrəni daxil et.
153;tr;create_your_account_now;Şimdi hesabını oluştur.;2019-08-07 17:38:02.747;0;2021-01-04 16:19:16.263;e9b5dfe4-5eee-41c8-9912-e0f2a06f25d5;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;İndi hesabını yarat.
154;tr;register_first_name_label;Ad;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.770;8232bfe0-9f98-485e-81f0-282c49f1eeec;-1;14559dca-02b0-4708-8849-78ec823fbcc6;Mən də səninlə oxuşduğumuz hərşeyə görə minnətdarıq.
155;tr;register_first_lastname_label;Soyad;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.770;114fff92-725a-4473-bf4d-690b71d2671f;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Soyadım.
156;tr;enter_your_password_confirm;Parolanı onayla.;2019-08-07 17:38:02.747;0;2021-01-04 16:19:25.940;f77c8d3d-850e-44e7-8da6-f65395ca8677;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Parolunu təsdiqləyin.
157;tr;register_confirm_label;<a href='https://www.martigo.com/cms/passenger-service/sartlar' target='_blank'>Gizlilik politikasını ve Genel şartlar ve kosulları</a> kabul ediyorum.;2019-08-07 17:38:02.747;0;2021-02-08 16:50:27.250;657ef079-09a7-4292-b1c5-2976681d212f;-1;14559dca-02b0-4708-8849-78ec823fbcc6;<a href='https://www.martigo.com/cms/passenger-service/sartlar' target='_blank'>Mən Gizlilik siyasətini və Ümumi şərtlər və qaydaları</a> qəbul edirəm.
158;tr;entry_airport_or_city_name;Havalimanı yada şehir adı gir.;2019-08-07 17:38:02.747;0;2021-01-04 16:19:39.273;24a687d1-d64d-4eb2-bfdc-b3213721b0ba;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;"Text:
Hava limanı və ya şəhər adını daxil edin."
159;tr;view_all_places;Tüm şehirleri göster;2019-08-07 17:38:02.747;0;;73475db7-4f7e-4c5f-aa55-52f5850322e0;-1;-1;Bütün şəhərləri göstər
160;tr;best_cities;En iyi şehirler;2019-08-07 17:38:02.747;0;;faec6a69-cae4-4d71-bc87-4649d0e71810;-1;-1;Ən yaxşı şəhərlər
161;tr;subscribe_to_our_newsletter;Haber bültenimize abone ol;2019-08-07 17:38:02.747;0;;f9cf2aa0-0256-4f19-a83a-df5a7a2c8244;-1;-1;Xəbər bülletenimizə abunə olun
162;tr;airport_label;Havalimanı;2019-08-07 17:38:02.747;0;;5de97c01-1610-4d30-9347-8f22a2fb0441;-1;-1;Aeroport
163;tr;age_label;Yaş;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.717;d4a6efde-026b-471d-b923-7c99db0022fc;-1;-1;Yaş - Yashi
164;tr;from_where_label;Havalimanı Seç;2019-08-07 17:38:02.747;0;2021-01-04 16:22:13.593;f2926b87-4bb8-4dde-a4f3-4551c33deec2;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Hava limanı seçmek
165;tr;please_choose_city_and_airport;Şehir veya Havalimanı Yazın;2019-08-07 17:38:02.747;0;2021-01-14 16:28:20.893;28763061-b1f9-48c6-9b3e-44bd60fb7580;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Şəhər və ya Hava Limanı Yayında
166;tr;phone_xxs_label;Tel;2019-08-07 17:38:02.747;0;;8d7b564b-d533-4189-b967-6b455f237f3f;-1;-1;Zəng
167;tr;fax_xxs_label;Fax;2019-08-07 17:38:02.747;0;;470a8481-ac4d-4146-93c0-2366ad23c2d6;-1;-1;Faks
168;tr;safety_certificates;Güvenlik Sertifikalarımız;2019-08-07 17:38:02.747;0;;f0397b56-45ec-4fd2-9bd9-fa1e7b421624;-1;-1;Təhlükəsizlik Sertifikatlarımız
169;tr;paymet_methods_label;Ödeme Türü Seç;2019-08-07 17:38:02.747;0;2021-01-04 16:22:29.420;4dbc7545-3f79-44fb-8ff6-8ea48ff2eebb;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə növünü seçin
170;tr;save_your_time_and_money;Zaman ve bütçenden Tasarruf et;2019-08-07 17:38:02.747;0;2021-01-04 16:22:50.827;4afd93cd-8f59-4d52-97b6-d57bd936aa9d;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Zaman və büdcən qənaət edin
171;tr;all_label;Tümünü Seç;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.717;8e6b57a4-1e03-4375-9a06-e180018ad71f;-1;14559dca-02b0-4708-8849-78ec823fbcc6;Hamısını seç
172;tr;flight_not_fount_description;Aradığınız kriterlere uygun uçuş bulunamadı,Uçuş tarihlerini değiştirip ,kabin seçneğini  Ekonomi seçerek tekrar arama yapabilirsin;2019-08-07 17:38:02.747;0;2021-08-20 14:05:45.647;f8be4cd0-8ae4-4e7a-908b-634ec042403a;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Axtarılan kriterlərə uyğun uçuş tapılmadı, Uçuş tarixlərini dəyişdirərək, kabin seçimi Ekonomi olaraq yenidən axtarış edə bilərsiniz.
173;tr;flight_connection;Aktarma;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.740;992a0410-6ae1-42a3-8cb7-79ef25cf0de3;-1;-1;Köçürmə
174;tr;total_count_label;Toplam;2019-08-07 17:38:02.747;0;;286d77b5-5827-4328-a3bb-3a4ee48e9baa;-1;-1;Ümumi
175;tr;filter_your_results_label;Sonuçlarını Filtrele;2019-08-07 17:38:02.747;0;2021-01-04 16:23:05.500;805fffcb-5ee4-42e8-82d8-36c6b9318707;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Nəticələri süzün
176;tr;ADT;Yetişkin;2019-08-07 17:38:02.747;0;;e887f7e5-597d-496a-860e-1cb93f9c0b35;-1;-1;Yetkin
177;tr;CNN;Çocuk;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.723;5d6b5fed-2231-483f-8e75-e9a21150aaa6;-1;-1;Uşaq
178;tr;INF;Bebek;2019-08-07 17:38:02.747;0;;9a6c7561-465a-486c-84f2-c369ab966f75;-1;-1;Bala
179;tr;price_detail_label;Fiyat detayı;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.770;b239fd13-11ab-49c9-a99e-77b85358e58c;-1;-1;Qiymət detalları
180;tr;price_detail_description_label;Fiyat detayını kontrol et;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.767;3f950da7-0de7-4064-88eb-a054228567c0;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Qiymət detallarını yoxla.
181;tr;number_of_person_label;Yolcular ;2019-08-07 17:38:02.747;0;2020-02-28 08:53:25.097;b43dd4e8-1c53-4f6e-801e-c48010155bb4;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Səyahət edənlər
182;tr;birthday_label;Doğum Tarihi;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.720;8afd214e-7aa3-4c69-a944-23e6095d9939;-1;-1;Doğum Tarixi
183;tr;name_surname_label;Ad Soyad;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.760;d89e0556-4302-44c7-9460-f22b41b253a1;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Soyadlığı var mı?
184;tr;gsm_label;Cep Telefonun;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.743;f799d643-1026-44bf-a292-f7675f1712b2;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Əl telefoni
185;tr;check_label;"Uçuş Detayları
";2019-08-07 17:38:02.747;0;2020-03-04 16:14:11.417;9205edbe-bd57-47ab-9f6d-1a8e6e9199c5;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Uçuş Ətraflıları
186;tr;check_description_label;Uçuş bilgilerini kontrol et.;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.723;33dec833-eac7-44b9-9b72-20cd901ca9e6;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Uçuş məlumatlarını yoxla.
187;tr;you_can_find_all_details_here; Uçuş & Yolcu Bilgileri;2019-08-07 17:38:02.747;0;2020-02-24 13:27:04.837;d3c7c46b-36e4-4dab-b89e-91d39fc6d2fa;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Uçuş və Sərnişin Məlumatları
188;tr;change_label;Değiştir;2019-08-07 17:38:02.747;0;2024-05-22 15:15:26.577;f1a6cbd9-9c3b-4eed-a035-49d0f01c1d76;-1;-1;Dəyişdirin
189;tr;apply_label;Uygula;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.717;1fa4d62c-727e-4e89-a956-8bcbce00fc37;-1;-1;Tətbiq et
190;tr;user_confirm_title;Üyelik Doğrulama;2019-08-07 17:38:02.747;0;;4cc4a612-29f5-4a43-acfc-7eb254cf409c;-1;-1;İstifadəçi təsdiqi
191;tr;user_confirm_error_title;Üye doğrulaması başarısız!;2019-08-07 17:38:02.747;0;2021-01-04 16:23:51.273;84a6235e-01b1-4774-9549-dc45ef9a27be;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;İstifadəçi doğrulaması uğursuz oldu!
192;tr;user_confirm_error_description;Güvenlik kodunu yanlış girdin yada daha önceden onayladın!;2019-08-07 17:38:02.747;0;2021-01-04 16:24:08.977;4898e551-7a39-455f-b2d8-ef7a0dadd94c;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Təhlükəsizlik kodunu yanlış daxil etmisən və ya əvvəlcədən təsdiq etmisən!
193;tr;user_confirm_success_title;Üyeliğini başarıyla doğruladın;2019-08-07 17:38:02.747;0;2021-01-04 16:24:25.243;9727f4a6-c0f0-4549-9726-16b2e5b65788;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Sizin uğurla qeydiyyatınız təsdiqlənmişdir.
194;tr;user_confirm_success_description;Üyelik İşlemlerinin son adımınıda tamamladın. En güncel kampanyalardan sen haberdar olacaksın.;2019-08-07 17:38:02.747;0;2021-01-04 16:25:05.697;65bdc96f-f3ec-44f2-ae0f-f89d81328e48;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Qeydiyyat prosesinin son addımını da başa vurmusun. Ən son kampaniyalardan sən xəbərdar olacaqsan.
195;tr;user_confirm_loading_title;Kontrol Ediliyor!;2019-08-07 17:38:02.747;0;2021-01-04 16:25:16.923;566a5d14-3acc-439f-bd4e-013e75a31310;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Yoxlanılır!
196;tr;user_confirm_loading_description;Üyeliğin onaylanıyor lütfen bekleyin...;2019-08-07 17:38:02.747;0;2021-01-04 16:25:27.720;73e9ab14-be24-453b-8020-6c4923f2313d;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;İstifadəçi ilə bağlı məlumatlar dəyişdirilir. Lütfən gözləyin...
197;tr;choose_and_book;Seç ve ödeme yap;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.723;c64abe3c-b87c-4116-affd-c4a5995a7edd;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Seç və ödəmə et
198;tr;gender_label;Cinsiyet;2019-08-07 17:38:02.747;0;;1de25bf4-67f0-494e-931d-1679033637b4;-1;-1;Cinsiyət
199;tr;payment_fee_label;İşlem Ücreti;2019-08-07 17:38:02.747;0;;f3d3c16f-9e36-4434-99f9-d0a89257ae81;-1;-1;Əməliyyat haqqı
200;tr;payment_btn_label;Şimdi ödeme yap;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.763;c84bf9d7-8154-43f4-9da9-df62cdb86c0c;-1;14559dca-02b0-4708-8849-78ec823fbcc6;İndi ödəniş edin
201;tr;discount_code_label;İndirim Kodunu Giriniz.;2019-08-07 17:38:02.747;0;;35e0b0d7-b770-42b6-8e8c-ab35aa79861e;-1;-1;Endirim kodunu daxil edin.
202;tr;passenger_type_label;Yolcu Tipi;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.763;0a71565a-b228-4c31-83bd-977b2d0f018f;-1;-1;Səyahətçi növü
203;tr;payment_flight_detail_notice_title;Kişisel bilgilerini gözden geçir;2019-08-07 17:38:02.747;0;2021-01-04 16:31:09.450;4f9f402c-d45f-4a31-adaf-6a2518831b46;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Şəxsi məlumatlarını gözden keçir.
204;tr;payment_flight_detail_notice_description_one;Kişisel bilgilerini iki kez kontrol et.;2019-08-07 17:38:02.747;0;2021-01-04 16:32:14.413;caba1a00-9462-49bc-94e5-6624f6d74db7;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Şəxsi məlumatlarını iki dəfə yoxla.
205;tr;payment_flight_detail_notice_description_two;Bilgilerin doğru değilse, uçağa giriş reddedilir. Çoğu zaman yeni ve pahalı bilet satın almak veya değişiklik yapmak için ek ücret ödemek zorunda kalabilirsin.;2019-08-07 17:38:02.747;0;2021-01-04 16:32:45.610;738b598b-84d9-4929-8149-7e7fadd8e289;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Məlumatlar düzgün deyilsə, təyyarəyə daxil olmaq rədd olunur. Çox hallarda yeni və bahalı biletlər almaq və ya dəyişiklik etmək üçün əlavə ödəniş etmək zorunda qalmaq olar.
206;tr;newsletter_title;E-bülten Kayıt;2019-08-07 17:38:02.747;0;;2cd1ab7b-80de-46ff-9497-895cece9d9a0;-1;-1;Xəbər bülteni qeydiyyatı
207;tr;newsletter_btn;Ücretsiz Kayıt Ol;2019-08-07 17:38:02.747;0;;b9f95545-c6db-47bf-a7a0-763834ef6a5b;-1;-1;Pulsuz Qeydiyyatdan Keçin
208;tr;newsletter_btn_description;E-bültene abone oluyorum ve güncel uçuş teklifleri, yeni destinasyonlar ve uçma ile ilgili ipuçlarını takip etmek istiyorum.;2019-08-07 17:38:02.747;0;;68147ba2-cafe-4ba4-b869-d9fcb3758596;-1;-1;Mən e-bültene abone oluram və yenilənmiş uçuş təklifləri, yeni destinasiyalar və uçuşa dair məsləhətləri izləmək istəyirəm.
209;tr;newsletter_description;Bültenimizle birçok avantajdan faydalanabilirsin: Posta kutunda ilk önce özel teklifler var! Ayrıca seni özel çekilişlere davet ediyoruz. Artık bilgi istemiyorsan, bültenimizden dilediğin zaman çıkabilirsin.;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.760;31342c0a-7af7-40f4-b5bc-f68956371938;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Məktubumuzdan bir çox üstünlüydən yararlanabilirsiniz: Göndəriş qutunda əvvəlcə özəl təkliflər var! Həmçinin sizi xüsusi çəkilişlərə dəvət edirik. Artıq məlumat almaq istəmirsinizsə, istədiyiniz zaman məktubumuzdan çıxa bilərsiniz.
210;tr;show_ticket;Bileti Görüntüle;2019-08-07 17:38:02.747;0;;3fd889cf-360b-405c-a8d1-4ac0efea75d9;-1;-1;Bilet göstərilməsi
211;tr;payment_success_label;Ödeme işlemin başarılı;2019-08-07 17:38:02.747;0;2021-01-04 16:33:48.850;4fd0aaca-eb98-4b97-bcfa-eb6b8b3597e2;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə əməliyyatı uğurla başa çatdı.
212;tr;go_home_btn;Anasayfaya Dön;2019-08-07 17:38:02.747;0;;b420a923-382c-4aca-a221-4607521fcebf;-1;-1;Baş səhifəyə qayıt
213;tr;register_notice_notification;Web sayfamızdan en iyi şekilde yararlanmak için üye olmayı unutma!;2019-08-07 17:38:02.747;0;2021-01-04 16:34:10.350;7cb8fa7a-e184-4a2c-8824-04903acf47b7;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Mükəmməl şəkildə veb səhifəmizdən istifadə etmək üçün qeydiyyatdan keçməyi unutma!
214;tr;payment_error_title;Bir sorun ile karşılaşıldı en kısa sürede call centerimiz seni arayacak.;2019-08-07 17:38:02.747;0;2021-01-04 16:34:48.107;838435b6-3a38-4724-afbe-3ee83ed5d0c4;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Problem tezliklə həll ediləcək və call centerimiz səni zəng edəcək.
215;tr;payment_error_description;Ödemen başarılı olmadı! Lütfen tekrar dene;2019-08-07 17:38:02.747;0;2021-01-04 16:35:10.140;bf2628ee-031f-44a5-9489-bdadf1ada960;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə uğursuz oldu! Xahiş edirəm təkrar cəhd et.
216;tr;return_payment_page_btn;Ödeme Sayfasına Git;2019-08-07 17:38:02.747;0;;65ab5495-01fa-464f-89c0-6bb65a268760;-1;-1;Ödəmə səhifəsinə keçidlərin
217;tr;payment_page_error_notification_title;Ödemeyle ilgili yardım almak için çağrı merkezimizi arayabilirsin!;2019-08-07 17:38:02.747;0;2021-01-04 16:35:41.960;e21e3858-447a-4406-80c0-137cd87b5aaa;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə ilə əlaqəli kömək almaq üçün çağrı mərkəzimizi zəng edə bilərsiniz!
218;tr;error_ticket_pross;Biletleme oluşturulurken bir hata gerçekleşti;2019-08-07 17:38:02.747;0;;e9a7e383-2134-49eb-9e0f-e85c6e14bf91;-1;-1;Bir səhv ortaya çıxdı zaman bilet yaradılırken
219;tr;success_payment_description;Ödemen için teşekkür eder, iyi yolculuklar dileriz!;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.803;6e15d570-de37-4deb-aef1-368a4e895dae;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Təşəkkür edirik, sağ-salim gedəsiniz!
220;tr;password_change_btn;Parolayı değiştir;2019-08-07 17:38:02.747;0;;ca9a2c12-16b8-4879-8bb1-a9295d1a0fd0;-1;-1;Parolunu dəyişdir
221;tr;ticket_success_title;REZERVASYONUN BAŞARILI!;2019-08-07 17:38:02.747;0;2021-01-04 16:43:59.787;d77c5f45-2b41-44e9-8943-310df21abd22;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;REZERVASİYON UĞURLU OLDU!
222;tr;ticket_description_talk;Tebrikler!;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.803;bc138dc5-d579-4432-86aa-3ec40424a2aa;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Təbriklər!
223;tr;ticket_print_btn;Bileti Yazdır;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.807;3f16dadc-154e-46cb-b174-ef88ee3510fa;-1;-1;Bilet yazdır.
224;tr;ticket_number_label;Bilet Numarası;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.807;795b997a-e4af-492a-99d1-a73e7348d377;-1;-1;Bilet Nömrəsi
225;tr;proccess_btn_label;İşlemler;2019-08-07 17:38:02.747;0;;c8d9de38-b837-4f0b-a390-06039b410513;-1;-1;Əməliyyatlar
226;tr;delete_label_btn;Sil;2019-08-07 17:38:02.747;0;;33dcc6fe-19ad-416f-92ba-0c8425cf0175;-1;-1;Sükut
227;tr;post_address_label;Posta Adresi;2019-08-07 17:38:02.747;0;;77bf2ff4-68b5-4905-aa42-9379b144a99c;-1;-1;Poçt ünvanı
228;tr;invoice_address_label;Fatura Adresi;2019-08-07 17:38:02.747;0;;4d7c959d-812d-4e10-ac6c-475190abce06;-1;-1;Faktura ünvanı
229;tr;address_type_label;Adres Tipi;2019-08-07 17:38:02.747;0;;bc5bf4e2-b0cb-4160-92c6-36b10f01a016;-1;-1;Ünvan Növü
230;tr;add_address_btn;Adres Ekle;2019-08-07 17:38:02.747;0;;df514caf-9a26-419b-abe5-9c5ca7d5c219;-1;-1;Ünvan Əlavə Et
231;tr;update_profile_btn;Profili Güncelle;2019-08-07 17:38:02.747;0;;a710d370-48b2-4690-95e0-30dffc5d71c1;-1;-1;Profil yeniləyin
232;tr;profile_information_label;Bilgilerin;2019-08-07 17:38:02.747;0;2021-01-04 16:46:05.513;c1fccfda-6bd7-4271-9f9b-f884063fae11;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Məlumatlarınız
233;tr;profile_update_notification;Profilin güncellendi;2019-08-07 17:38:02.747;0;2021-01-04 16:46:12.333;fb91ec21-8912-44e6-b87e-db2c47447b3c;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Profil yeniləndi
234;tr;validation_error_label;Validation Hatası;2019-08-07 17:38:02.747;0;;22a20e9c-096d-4f68-a7db-967d91e38440;-1;-1;Validasiya xətası
235;tr;success_update_notification;Başarıyla güncellendi!;2019-08-07 17:38:02.747;0;2021-01-04 16:36:23.113;49541239-faea-4e77-9a1a-1307547b3743;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Uğurla yeniləndi!
236;tr;success_add_notification;Başarıyla eklendi!;2019-08-07 17:38:02.747;0;2021-01-04 16:36:29.293;21bd44fa-647b-43aa-99bc-19f8d0ba2a1e;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Uğurla əlavə olundu!
237;tr;success_remove_notification;Başarıyla silindi!;2019-08-07 17:38:02.747;0;2021-01-04 16:36:34.080;60c91b66-4c2b-4e59-acf7-b5ba27eb93c0;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Uğurla silindi!
238;tr;ticket_description_area;Ödemen başarıyla tamamlanmış, biletin alınmıştır. Biletin belirtmiş olduğun e-Mail adresine gönderilmiştir. Şimdiden iyi uçuşlar dileriz!;2019-08-07 17:38:02.747;0;2024-05-22 12:05:56.803;f6ca3e67-3bf0-40b4-b171-3b50b3c536be;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049;Ödəmə uğurla tamamlanmış, bileti aldınız. Biletiniz göndərdiyiniz e-poçt ünvanına göndərildi. Gözlədiyiniz uçuşun uğurlu olması ümidi ilə!
239;tr;next_label;Sonraki;2019-08-07 17:38:02.747;0;;988dc381-b7df-4d5c-b4c7-d9ca7f5a79bc;-1;-1;növbədəki
240;tr;prev_label;Önceki;2019-08-07 17:38:02.747;0;;c6e540c3-7e25-4c15-af8a-ddae5a11c3e1;-1;-1;Əvvəllər
